Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,dow,moy,hour
2020-12-30 00:00:00,104.75,110.5,8.93,42.248255941756845,1.07,0.7,13.75,0.86,18.0,4.53,28.05,29.1,82.0,0.3,226.0,2.0,12.0,0.0
2020-12-30 01:00:00,97.5,100.5,7.53,40.669909729640366,0.3,0.45,10.45,0.67,6.8,4.05,23.83,29.23,83.0,0.3,231.5,2.0,12.0,1.0
2020-12-30 02:00:00,91.0,99.0,6.08,42.3219609824789,0.17,35.097008166836034,9.0,0.3,15.53,3.85,20.75,29.27,85.0,0.3,234.25,2.0,12.0,2.0
2020-12-30 03:00:00,68.43605424178594,102.0,12.6,42.15320105223005,3.18,0.85,8.77,0.58,15.32,4.05,18.78,29.4,87.25,0.3,233.25,2.0,12.0,3.0
2020-12-30 04:00:00,66.01276183469275,99.5,7.8,41.39135517018586,0.68,1.55,7.88,0.58,15.1,3.97,17.02,29.5,89.75,0.3,233.0,2.0,12.0,4.0
2020-12-30 05:00:00,66.56393748726542,104.0,6.1,41.671603485359725,0.6,0.57,8.0,0.63,19.5,3.92,17.6,29.57,91.0,0.3,235.0,2.0,12.0,5.0
2020-12-30 06:00:00,69.43266411963182,115.75,7.58,42.326302217016455,0.0,1.45,9.8,0.7,22.73,4.12,17.82,29.65,91.5,0.3,230.75,2.0,12.0,6.0
2020-12-30 07:00:00,137.0,132.5,11.05,44.404838038881614,1.8,0.85,8.18,0.86,17.2,4.35,15.88,29.88,92.0,0.3,231.0,2.0,12.0,7.0
2020-12-30 08:00:00,148.25,186.5,9.15,45.652414714802546,0.55,1.05,7.55,0.93,15.6,4.4,16.6,29.7,91.0,0.3,221.75,2.0,12.0,8.0
2020-12-30 09:00:00,187.25,278.75,9.65,50.41351540186033,2.1,1.1,8.47,1.09,30.0,4.6,21.38,29.23,86.5,0.3,222.5,2.0,12.0,9.0
2020-12-30 10:00:00,208.5,310.75,8.6,53.588542402660835,1.1,0.4,11.2,1.1,22.3,5.25,22.32,28.78,80.5,0.3,252.75,2.0,12.0,10.0
2020-12-30 11:00:00,231.5,344.5,8.32,53.681938883423854,0.25,1.2,14.3,1.14,36.8,5.67,26.42,27.55,77.25,0.3,228.5,2.0,12.0,11.0
2020-12-30 12:00:00,238.0,343.0,10.82,55.671666213055296,1.2,1.45,14.3,1.14,38.67,6.12,30.65,28.58,72.75,0.3,243.25,2.0,12.0,12.0
2020-12-30 13:00:00,207.5,336.0,11.4,54.04461182882492,2.93,0.72,14.0,1.11,39.42,5.92,35.05,28.35,69.75,0.3,236.0,2.0,12.0,13.0
2020-12-30 14:00:00,199.5,339.25,9.07,53.36356016981488,0.82,1.65,13.0,1.06,45.8,5.43,36.4,27.83,67.75,0.3,244.25,2.0,12.0,14.0
2020-12-30 15:00:00,185.0,326.5,10.43,52.27076386260173,2.78,0.55,15.03,0.92,40.45,4.88,43.83,28.05,68.5,0.3,242.0,2.0,12.0,15.0
2020-12-30 16:00:00,175.75,322.5,9.55,52.536122561196585,2.15,1.05,13.07,0.93,39.53,4.67,56.38,28.02,72.5,0.3,249.25,2.0,12.0,16.0
2020-12-30 17:00:00,193.5,356.5,9.62,55.55052330862539,1.4,0.9,9.22,1.07,29.9,5.02,63.0,28.55,77.75,0.3,256.75,2.0,12.0,17.0
2020-12-30 18:00:00,231.25,375.25,10.38,58.86023522702336,1.07,1.27,7.97,1.29,26.07,6.28,55.1,28.98,82.75,0.3,259.0,2.0,12.0,18.0
2020-12-30 19:00:00,272.5,393.5,11.45,62.69467572166028,0.62,1.35,7.38,1.61,23.35,7.75,53.55,29.1,86.0,0.3,258.0,2.0,12.0,19.0
2020-12-30 20:00:00,316.75,428.0,11.0,66.5888698233834,1.9,0.5,8.07,1.82,21.15,7.78,62.78,29.25,87.5,0.3,256.75,2.0,12.0,20.0
2020-12-30 21:00:00,318.0,417.25,9.25,64.91073148563544,0.15,0.95,9.3,1.62,16.4,7.47,60.25,29.5,89.0,0.3,254.5,2.0,12.0,21.0
2020-12-30 22:00:00,286.5,380.0,9.68,61.08703768963071,1.02,0.43,9.0,1.35,15.62,7.58,52.8,29.5,90.25,0.3,249.5,2.0,12.0,22.0
2020-12-30 23:00:00,277.25,355.25,9.27,58.09779136850521,1.73,1.0,8.18,1.07,15.0,6.9,43.35,29.32,91.0,0.3,245.75,2.0,12.0,23.0
2020-12-31 00:00:00,263.0,315.5,8.55,58.52668961848204,1.87,41.42356690295901,8.23,0.94,19.9,6.1,42.23,29.35,91.0,0.3,232.25,3.0,12.0,0.0
2020-12-31 01:00:00,89.91645865502404,291.25,11.03,48.47820832820698,1.6,0.45,10.15,0.86,6.4,5.47,31.5,29.42,91.75,0.3,227.5,3.0,12.0,1.0
2020-12-31 02:00:00,81.4731691892801,307.25,7.95,45.33399950324394,0.25,0.4,9.85,0.36,13.82,5.77,30.98,29.5,92.0,0.3,217.75,3.0,12.0,2.0
2020-12-31 03:00:00,93.6810805514275,291.25,8.32,49.766327874317966,0.38,0.9,8.88,1.11,16.62,6.78,28.88,29.72,93.0,0.3,229.75,3.0,12.0,3.0
2020-12-31 04:00:00,94.59277425937918,311.5,8.95,49.84600745046504,0.2,0.47,11.3,1.04,22.92,6.55,28.5,30.15,93.25,0.3,226.0,3.0,12.0,4.0
2020-12-31 05:00:00,95.99047239065932,345.75,6.62,50.70379429446253,0.15,1.5,11.62,0.98,24.42,6.22,26.75,30.2,94.75,0.3,233.75,3.0,12.0,5.0
2020-12-31 06:00:00,91.56551619583959,289.0,9.38,49.13240107492771,0.82,1.27,10.65,0.98,47.27,5.53,26.75,30.48,95.0,0.3,230.0,3.0,12.0,6.0
2020-12-31 07:00:00,90.68928172732237,256.0,9.4,49.07986083962508,1.55,1.15,16.07,1.08,55.5,5.3,25.15,30.3,95.0,0.3,234.0,3.0,12.0,7.0
2020-12-31 08:00:00,94.91002571421461,294.75,8.5,48.73936026725061,1.32,0.5,15.97,1.17,31.22,5.68,26.12,29.95,95.0,0.3,204.0,3.0,12.0,8.0
2020-12-31 09:00:00,110.44514641131586,302.5,9.73,53.49537711446533,1.48,39.83738095023223,11.6,1.27,23.6,5.93,32.12,29.57,93.5,0.3,203.0,3.0,12.0,9.0
2020-12-31 10:00:00,107.1574924483567,370.5,7.9,52.3831387114852,0.0,2.5,18.2,1.52,28.82,6.92,32.7,29.02,82.5,0.3,201.5,3.0,12.0,10.0
2020-12-31 11:00:00,111.62861148256025,417.0,10.35,54.11614710153084,0.78,0.92,14.82,1.6,27.83,7.32,32.67,28.22,71.0,0.3,208.0,3.0,12.0,11.0
2020-12-31 12:00:00,280.0,234.28351460741382,10.88,53.67355879435641,0.9,1.8,17.55,1.68,42.58,7.12,33.12,27.7,62.0,0.3,178.5,3.0,12.0,12.0
2020-12-31 13:00:00,290.5,505.0,11.6,63.11155179954046,1.43,2.08,20.12,1.79,53.23,7.88,34.45,27.27,59.0,0.3,210.25,3.0,12.0,13.0
2020-12-31 14:00:00,325.5,519.0,9.85,65.39527497799129,0.6,0.6,18.1,1.89,51.4,8.73,36.7,27.12,60.75,0.3,217.75,3.0,12.0,14.0
2020-12-31 15:00:00,346.25,562.0,11.85,68.66502923204125,1.95,1.07,18.05,1.99,37.42,9.55,39.73,27.67,65.75,0.3,216.75,3.0,12.0,15.0
2020-12-31 16:00:00,393.5,645.5,13.4,72.11743826092302,3.27,1.1,11.28,2.06,25.88,10.3,47.58,27.52,68.75,0.3,195.75,3.0,12.0,16.0
2020-12-31 17:00:00,365.25,604.25,12.3,69.38572958531876,0.93,1.2,9.23,2.15,16.77,10.67,52.43,27.88,72.0,0.3,176.25,3.0,12.0,17.0
2020-12-31 18:00:00,317.75,503.0,12.97,66.08662148090698,1.12,1.1,8.07,2.27,14.05,10.65,52.7,28.23,75.75,0.3,178.0,3.0,12.0,18.0
2020-12-31 19:00:00,316.0,482.5,10.98,72.86677363346175,1.02,47.62196278648387,8.03,2.95,18.43,10.0,48.88,28.3,81.25,0.3,183.25,3.0,12.0,19.0
2020-12-31 20:00:00,332.0,493.0,10.4,74.70763389385878,0.23,48.675977967075525,8.68,3.43,20.98,10.62,49.15,28.55,86.0,0.3,156.5,3.0,12.0,20.0
2020-12-31 21:00:00,369.0,520.0,10.83,82.81264523432753,0.0,51.207763351149964,9.9,4.0,20.53,11.22,50.5,28.75,89.5,0.3,205.5,3.0,12.0,21.0
2020-12-31 22:00:00,427.0,584.0,8.85,89.74118806425038,0.0,53.80726586634041,11.3,4.45,19.35,12.45,62.6,28.77,89.5,0.3,213.0,3.0,12.0,22.0
2020-12-31 23:00:00,484.0,641.0,9.47,88.49055778634468,0.0,54.93360236300768,10.78,4.94,22.42,14.0,60.83,28.8,89.5,0.3,85.5,3.0,12.0,23.0
2021-01-01 00:00:00,566.75,693.5,7.97,106.74934511624373,0.8,59.71369310500239,10.92,5.72,30.38,14.82,61.6,29.05,91.5,0.3,269.5,4.0,1.0,0.0
2021-01-01 01:00:00,676.0,798.0,10.65,100.93228943476569,0.65,60.78050317767871,11.3,6.22,17.35,15.4,65.05,29.23,92.75,0.3,6.25,4.0,1.0,1.0
2021-01-01 02:00:00,682.0,819.0,9.75,72.35178302747765,0.45,49.71934103584078,10.1,0.58,40.2,15.65,70.5,29.25,93.0,0.3,2.0,4.0,1.0,2.0
2021-01-01 03:00:00,644.5,776.0,10.95,106.17289044092703,0.15,62.28452096744721,12.43,7.03,42.0,15.9,73.2,29.35,94.25,0.3,48.5,4.0,1.0,3.0
2021-01-01 04:00:00,621.0,762.25,8.58,120.45314726583035,0.0,64.29926327068871,13.68,6.85,35.22,15.95,73.22,29.45,95.0,0.3,328.25,4.0,1.0,4.0
2021-01-01 05:00:00,655.0,829.25,7.75,118.23743714463076,0.0,64.42366864303503,16.27,6.66,28.35,16.0,82.38,29.67,95.25,0.3,250.25,4.0,1.0,5.0
2021-01-01 06:00:00,687.0,870.5,9.18,116.33362213767458,0.65,63.37857788174068,17.52,5.45,20.95,16.35,87.7,30.23,94.5,0.3,274.25,4.0,1.0,6.0
2021-01-01 07:00:00,664.25,875.25,6.68,111.7982508699059,0.0,61.65835615549845,37.02,4.69,15.58,15.98,83.55,30.52,95.0,0.3,270.75,4.0,1.0,7.0
2021-01-01 08:00:00,549.0,801.5,9.68,97.48930326396874,0.65,0.3,28.47,3.89,15.53,15.22,75.9,30.05,96.0,0.3,273.75,4.0,1.0,8.0
2021-01-01 09:00:00,403.75,607.5,11.0,79.46451040273415,1.33,50.31044105801361,15.7,2.89,14.8,13.47,63.8,29.75,96.0,0.3,174.0,4.0,1.0,9.0
2021-01-01 10:00:00,361.25,489.25,6.1,74.84963478074891,0.0,48.41644943513976,10.9,3.11,16.57,12.25,55.17,28.48,96.0,0.3,182.0,4.0,1.0,10.0
2021-01-01 11:00:00,520.75,598.0,12.38,81.70147952115855,0.57,0.75,12.7,3.58,24.05,11.77,53.18,27.72,93.5,0.3,180.5,4.0,1.0,11.0
2021-01-01 12:00:00,743.0,912.0,12.32,95.36817349718302,1.45,0.6,15.65,3.24,25.98,12.0,53.8,27.75,78.0,0.3,171.5,4.0,1.0,12.0
2021-01-01 13:00:00,590.5,851.5,11.65,81.54461692080324,1.97,1.5,16.62,2.65,28.67,11.18,49.72,27.4,73.25,0.3,110.25,4.0,1.0,13.0
2021-01-01 14:00:00,435.25,617.0,9.12,65.96078040619089,2.17,1.3,14.55,1.95,33.5,9.7,47.3,27.17,67.0,0.3,113.75,4.0,1.0,14.0
2021-01-01 15:00:00,298.25,445.0,10.3,50.7234295396258,1.8,1.3,22.08,1.36,38.5,2.83,12.25,27.38,60.75,0.3,97.75,4.0,1.0,15.0
2021-01-01 16:00:00,250.0,417.25,9.22,47.2211688973305,0.85,1.5,34.67,1.25,36.83,6.95,29.07,27.83,63.5,0.3,60.0,4.0,1.0,16.0
2021-01-01 17:00:00,281.0,470.25,9.4,51.79475357428232,0.8,1.12,14.95,1.6,27.52,7.12,27.35,28.38,71.5,0.3,70.5,4.0,1.0,17.0
2021-01-01 18:00:00,363.0,559.75,8.35,65.29741853318076,0.7,46.31875087238924,11.27,2.6,19.95,8.7,27.62,28.55,75.5,0.3,54.0,4.0,1.0,18.0
2021-01-01 19:00:00,492.25,698.0,8.75,82.9801027937821,0.38,53.3913340612757,9.7,4.5,28.9,11.93,33.35,28.7,80.0,0.3,38.5,4.0,1.0,19.0
2021-01-01 20:00:00,594.25,854.25,8.48,106.20052235181072,0.5,60.125939419447775,8.83,5.33,28.42,14.35,43.2,28.58,84.0,0.3,220.0,4.0,1.0,20.0
2021-01-01 21:00:00,542.0,726.0,9.9,90.32782181892026,0.0,56.08468415246996,10.4,5.11,23.6,14.43,44.12,28.8,85.5,0.3,51.5,4.0,1.0,21.0
2021-01-01 22:00:00,419.0,502.25,9.53,77.23202828650746,0.0,0.1,9.62,4.55,22.95,14.45,49.75,28.85,87.25,0.3,113.75,4.0,1.0,22.0
2021-01-01 23:00:00,374.5,440.5,8.05,72.39625011234783,0.0,48.188762618543784,8.62,3.33,15.98,13.35,56.1,28.9,89.0,0.3,124.5,4.0,1.0,23.0
2021-01-02 00:00:00,446.25,706.75,1.45,115.09210151931057,0.0,63.31252025645949,6.22,8.83,14.45,12.83,53.9,26.95,83.5,0.3,241.75,5.0,1.0,0.0
2021-01-02 01:00:00,488.25,745.75,4.38,98.08710726813882,1.05,57.02108232452201,5.45,5.24,4.5,12.15,58.47,27.1,84.25,0.3,216.25,5.0,1.0,1.0
2021-01-02 02:00:00,338.25,459.0,3.15,1.2,2.1,41.46634844395862,62.38,0.87,9.67,9.95,43.12,27.15,83.25,0.3,182.75,5.0,1.0,2.0
2021-01-02 03:00:00,329.0,428.25,5.27,0.8,4.03,44.91660682052572,4.18,3.09,10.62,8.83,35.85,27.25,83.5,0.3,192.5,5.0,1.0,3.0
2021-01-02 04:00:00,331.0,417.5,7.07,59.62410365386943,4.2,44.33295906609431,4.0,2.68,12.5,8.15,32.8,27.38,84.5,0.3,36.75,5.0,1.0,4.0
2021-01-02 05:00:00,317.0,390.75,5.12,0.9,3.67,41.459025398920154,3.55,2.47,14.1,7.88,33.27,27.48,87.25,0.3,36.0,5.0,1.0,5.0
2021-01-02 06:00:00,320.25,406.25,6.85,3.5,4.28,42.39767968226724,3.78,2.59,12.15,7.9,35.08,27.52,88.25,0.3,63.75,5.0,1.0,6.0
2021-01-02 07:00:00,357.75,482.5,4.53,65.91266956143527,2.38,46.784689850046576,4.2,3.4,13.8,8.9,39.33,27.55,88.25,0.3,36.25,5.0,1.0,7.0
2021-01-02 08:00:00,397.25,555.5,4.22,75.08840660889453,2.23,49.84164211754988,4.88,4.11,14.02,9.65,41.3,26.88,84.0,0.3,76.75,5.0,1.0,8.0
2021-01-02 09:00:00,416.75,592.25,7.25,84.77602773532396,5.15,51.89612291736761,6.25,4.09,15.3,9.8,40.55,25.92,69.0,0.3,212.25,5.0,1.0,9.0
2021-01-02 10:00:00,347.25,507.5,8.1,65.774323109997,6.2,46.044270854333156,6.7,2.5,17.2,8.5,34.4,29.15,54.5,0.3,90.25,5.0,1.0,10.0
2021-01-02 11:00:00,246.75,416.75,4.1,59.02686271899713,1.25,43.60239346909058,6.92,2.49,24.23,7.95,32.77,32.25,50.0,0.3,75.5,5.0,1.0,11.0
2021-01-02 12:00:00,253.0,469.75,4.65,3.25,3.8,43.06444269199424,7.12,2.37,34.08,7.75,32.27,34.6,47.0,0.3,120.25,5.0,1.0,12.0
2021-01-02 13:00:00,221.25,448.25,4.92,4.8,4.15,43.36480298218276,8.57,2.45,45.25,7.22,32.75,33.17,46.75,0.3,214.5,5.0,1.0,13.0
2021-01-02 14:00:00,254.5,496.25,3.6,0.75,2.02,43.846792103901535,10.93,2.6,53.7,6.97,34.48,31.27,49.0,0.3,195.75,5.0,1.0,14.0
2021-01-02 15:00:00,248.0,485.75,5.8,69.08156022419996,3.58,45.60271506502783,8.15,2.53,66.85,6.78,34.03,29.95,45.5,0.3,226.75,5.0,1.0,15.0
2021-01-02 16:00:00,185.5,408.0,7.0,60.779337344072474,4.07,42.32986252499884,8.12,1.81,60.12,6.1,33.15,28.1,47.5,0.3,230.5,5.0,1.0,16.0
2021-01-02 17:00:00,174.5,416.5,4.17,2.5,3.83,41.27698969799168,7.32,2.05,37.0,6.53,46.17,29.12,50.25,0.3,238.5,5.0,1.0,17.0
2021-01-02 18:00:00,205.25,531.0,7.7,71.22950860818192,4.32,46.20100715636778,6.92,2.67,16.38,6.78,76.32,26.53,57.5,0.3,246.0,5.0,1.0,18.0
2021-01-02 19:00:00,249.25,623.25,5.4,90.67404052112737,1.05,54.179412521206515,6.22,6.16,19.45,7.97,85.75,25.43,69.25,0.3,213.25,5.0,1.0,19.0
2021-01-02 20:00:00,399.75,841.0,6.3,88.69422438557629,0.0,53.98023733170672,6.22,4.04,25.05,10.98,84.03,26.2,75.75,0.3,168.0,5.0,1.0,20.0
2021-01-02 21:00:00,533.0,884.0,6.5,87.23549241823969,1.48,52.836796275683746,6.22,1.93,21.25,13.65,90.35,26.27,77.0,0.3,213.5,5.0,1.0,21.0
2021-01-02 22:00:00,511.75,572.75,7.4,102.18223499383427,2.65,58.538296148624866,16.68,6.33,15.15,12.52,91.5,26.52,77.25,0.3,222.25,5.0,1.0,22.0
2021-01-02 23:00:00,274.25,306.0,4.25,74.6417643263321,1.42,47.75924113382534,13.57,4.12,13.22,10.85,70.12,26.7,78.75,0.3,227.75,5.0,1.0,23.0
2021-01-03 00:00:00,74.0,200.75,1.0,0.83,0.07,33.8818651477678,10.68,0.71,28.25,3.25,10.57,27.18,63.25,0.3,247.75,6.0,1.0,0.0
2021-01-03 01:00:00,67.25,169.0,-8.473057871757405,3.22,0.0,34.047553602969245,9.55,0.64,22.6,3.35,9.7,27.15,64.5,0.3,240.5,6.0,1.0,1.0
2021-01-03 02:00:00,65.25,157.25,-11.67886112527033,3.4,0.0,33.03099870947107,10.3,0.24,27.62,3.03,10.1,27.15,65.25,0.3,234.5,6.0,1.0,2.0
2021-01-03 03:00:00,72.0,164.75,-8.074291051667107,4.65,0.77,33.979808824298026,17.88,0.56,29.6,3.0,9.82,27.2,66.0,0.3,231.5,6.0,1.0,3.0
2021-01-03 04:00:00,87.0,184.75,1.0,3.17,0.72,33.44539689317993,10.55,0.52,38.7,2.95,9.12,27.3,69.5,0.3,231.0,6.0,1.0,4.0
2021-01-03 05:00:00,82.0,191.25,-6.8694277634864775,4.5,0.35,34.25686212750152,11.18,0.57,37.92,2.85,9.2,27.25,71.25,0.3,228.5,6.0,1.0,5.0
2021-01-03 06:00:00,110.0,231.0,-1.1059983212930966,3.85,0.03,35.72951497995767,15.65,0.89,13.28,3.02,10.57,27.33,74.0,0.3,221.5,6.0,1.0,6.0
2021-01-03 07:00:00,150.25,287.5,2.2979405288297734,2.27,0.25,37.04156778359009,14.45,0.9,30.85,3.83,13.1,27.38,73.25,0.3,239.5,6.0,1.0,7.0
2021-01-03 08:00:00,127.0,295.0,3.5980453580788847,2.2,0.0,37.35979140863936,19.0,1.19,38.65,4.03,12.82,27.27,68.0,0.3,237.25,6.0,1.0,8.0
2021-01-03 09:00:00,164.75,388.5,7.947448834382879,1.77,0.0,38.44653343350812,18.18,1.09,57.7,4.33,13.47,27.1,58.5,0.3,230.75,6.0,1.0,9.0
2021-01-03 10:00:00,133.75,375.5,4.486552561335582,4.7,0.0,37.199437053281564,20.2,0.89,59.52,2.17,7.38,26.93,51.75,0.3,216.75,6.0,1.0,10.0
2021-01-03 11:00:00,87.5,296.0,-1.8945672213289377,1.1,0.0,35.36777915276042,13.72,0.76,61.3,3.03,11.55,26.77,43.75,0.3,214.5,6.0,1.0,11.0
2021-01-03 12:00:00,53.0,268.0,-11.472593182969533,1.5,0.15,0.2,9.97,0.6,60.18,2.58,12.85,26.75,40.75,0.3,216.25,6.0,1.0,12.0
2021-01-03 13:00:00,34.25,275.5,-6.833589962829098,4.85,0.05,34.001445077943224,9.53,0.53,60.38,1.82,15.07,26.65,38.75,0.3,215.25,6.0,1.0,13.0
2021-01-03 14:00:00,32.5,313.25,-6.887365433126124,3.3,0.12,34.11146588964145,8.9,0.42,61.75,1.27,14.97,26.7,39.25,0.3,221.5,6.0,1.0,14.0
2021-01-03 15:00:00,32.5,321.75,-6.369804227036443,1.68,0.47,34.07819307953766,9.1,0.37,59.77,1.12,14.05,27.5,39.0,0.3,212.5,6.0,1.0,15.0
2021-01-03 16:00:00,28.0,305.5,-7.775879133846107,2.1,0.0,33.71361532939868,9.22,0.32,63.25,1.1,17.77,26.98,36.5,0.3,214.0,6.0,1.0,16.0
2021-01-03 17:00:00,31.5,321.5,-6.2595753072282925,1.38,0.0,34.186822421141,17.45,0.39,63.12,1.38,19.93,26.73,42.5,0.3,216.5,6.0,1.0,17.0
2021-01-03 18:00:00,43.0,235.75,-12.753105861331193,2.9,0.0,0.5,9.05,0.59,52.1,1.67,15.57,26.88,45.0,0.3,212.5,6.0,1.0,18.0
2021-01-03 19:00:00,56.25,257.0,-7.857230130284421,2.3,0.15,0.1,10.55,0.86,28.0,2.73,25.15,26.92,49.5,0.3,195.0,6.0,1.0,19.0
2021-01-03 20:00:00,87.0,350.0,-1.1103305993389263,6.38,1.52,1.4,9.7,1.01,16.23,3.35,22.47,26.92,52.0,0.3,201.0,6.0,1.0,20.0
2021-01-03 21:00:00,77.0,231.0,-5.396931511625134,2.8,0.0,0.53,14.35,1.11,19.85,5.0,29.1,27.0,54.0,0.3,212.25,6.0,1.0,21.0
2021-01-03 22:00:00,103.0,256.0,1.1369600294775069,2.65,0.0,35.97142417626209,19.27,0.92,20.9,3.83,29.23,26.98,55.25,0.3,202.25,6.0,1.0,22.0
2021-01-03 23:00:00,108.5,251.25,0.38766999259819457,3.4,0.0,35.881922717624846,17.32,0.81,22.15,3.83,31.62,27.0,57.75,0.3,208.25,6.0,1.0,23.0
2021-01-04 00:00:00,23.75,145.25,-7.637554054015123,23.45,11.03,20.27,14.95,0.06,62.88,0.95,10.7,25.75,29.25,2.2,1.0,0.0,1.0,0.0
2021-01-04 01:00:00,20.0,127.0,-7.698992390100951,22.23,10.28,22.3,18.0,0.1,26.25,0.9,10.4,25.75,32.0,2.08,1.0,0.0,1.0,1.0
2021-01-04 02:00:00,29.0,124.0,153.9,6.4,126.17,24.08,8.5,0.43,50.65,0.97,11.55,25.75,33.75,1.77,1.0,0.0,1.0,2.0
2021-01-04 03:00:00,34.25,135.0,-5.10562760529665,25.85,12.78,18.25,14.57,0.22,49.15,1.12,19.6,25.88,35.25,1.4,1.0,0.0,1.0,3.0
2021-01-04 04:00:00,40.25,149.0,-1.3714702589367498,32.08,16.1,20.93,16.22,0.35,40.67,1.2,20.98,25.92,37.5,1.38,1.0,0.0,1.0,4.0
2021-01-04 05:00:00,51.5,168.75,0.8792442502827207,35.4,17.82,22.62,18.48,0.35,40.33,1.4,17.68,25.92,39.0,1.3,1.0,0.0,1.0,5.0
2021-01-04 06:00:00,65.0,183.0,1.5949868509877092,35.3,17.88,23.7,21.93,0.25,38.1,1.48,16.08,25.9,40.5,1.33,1.0,0.0,1.0,6.0
2021-01-04 07:00:00,88.5,224.75,0.45,37.27,20.23,23.5,23.02,0.35,38.08,1.77,11.75,25.9,37.75,1.62,1.0,0.0,1.0,7.0
2021-01-04 08:00:00,93.75,260.25,1.25,34.27,19.25,22.88,20.65,0.35,44.35,1.68,11.07,25.83,33.75,2.4,1.0,0.0,1.0,8.0
2021-01-04 09:00:00,63.0,341.0,0.55,31.75,17.35,21.55,16.1,0.38,50.3,1.52,9.95,25.55,27.0,3.0,1.0,0.0,1.0,9.0
2021-01-04 10:00:00,43.5,468.0,10.459378068359038,29.1,15.4,23.9,12.7,0.34,49.83,1.17,10.1,28.85,25.0,2.9,1.0,0.0,1.0,10.0
2021-01-04 11:00:00,37.5,355.5,5.393171235753659,29.15,15.07,22.43,12.02,0.33,54.67,1.2,16.23,27.68,23.0,2.95,1.0,0.0,1.0,11.0
2021-01-04 12:00:00,39.0,420.25,5.346853068161931,23.77,11.98,21.85,14.25,0.2,67.25,1.1,15.38,28.18,19.75,4.47,1.0,0.0,1.0,12.0
2021-01-04 13:00:00,52.75,730.25,1.1,21.52,11.0,20.42,11.45,0.21,63.97,0.75,10.48,26.15,19.0,3.88,1.0,0.0,1.0,13.0
2021-01-04 14:00:00,39.0,583.75,3.38,17.92,12.27,23.9,11.27,0.23,59.0,0.65,12.58,29.17,20.5,3.55,1.0,0.0,1.0,14.0
2021-01-04 15:00:00,35.0,429.0,3.33,15.5,10.95,19.9,9.32,0.33,60.1,0.6,14.03,23.88,20.25,3.25,1.0,0.0,1.0,15.0
2021-01-04 16:00:00,33.0,431.0,3.03,14.85,10.32,21.3,9.78,0.29,60.72,0.65,16.57,26.67,20.5,3.57,1.0,0.0,1.0,16.0
2021-01-04 17:00:00,32.5,430.5,2.9,14.1,9.9,19.5,13.3,0.23,65.7,0.7,14.85,24.65,22.0,2.9,1.0,0.0,1.0,17.0
2021-01-04 18:00:00,29.75,311.25,2.98,19.35,12.72,17.38,11.0,0.26,55.55,0.98,12.9,23.73,24.25,2.25,1.0,0.0,1.0,18.0
2021-01-04 19:00:00,32.0,243.0,3.58,30.2,18.98,17.35,11.35,0.36,39.8,1.5,15.25,24.1,25.0,1.88,1.0,0.0,1.0,19.0
2021-01-04 20:00:00,33.5,225.0,2.95,32.12,19.5,17.45,24.0,0.5,49.67,1.72,24.25,24.27,25.0,2.27,1.0,0.0,1.0,20.0
2021-01-04 21:00:00,35.0,216.75,3.25,28.25,17.62,17.92,23.3,0.41,46.0,1.62,27.43,24.45,27.5,1.82,1.0,0.0,1.0,21.0
2021-01-04 22:00:00,35.0,201.0,3.27,35.45,21.55,19.35,37.22,0.38,38.12,1.6,16.95,24.6,31.25,1.68,1.0,0.0,1.0,22.0
2021-01-04 23:00:00,47.0,222.0,3.15,33.6,20.45,20.47,23.05,0.33,33.8,1.52,12.18,24.6,33.0,1.0,1.0,0.0,1.0,23.0
2021-01-05 00:00:00,94.5,460.0,1.38,24.9,14.4,30.67,51.7,1.52,93.03,10.6,31.9,25.17,41.5,0.75,1.0,1.0,1.0,0.0
2021-01-05 01:00:00,89.0,332.25,1.53,38.35,21.67,33.65,123.15,1.68,23.4,10.6,31.9,25.52,43.25,0.77,1.0,1.0,1.0,1.0
2021-01-05 02:00:00,104.75,310.5,163.72,9.6,134.53,27.18,15.25,0.74,65.38,10.6,31.9,25.58,43.5,1.4,1.0,1.0,1.0,2.0
2021-01-05 03:00:00,103.5,219.25,1.25,20.78,12.05,28.85,27.62,1.66,61.35,10.6,31.9,25.42,44.0,1.67,1.0,1.0,1.0,3.0
2021-01-05 04:00:00,93.0,256.0,1.42,21.03,12.38,29.97,18.42,1.75,49.1,10.6,31.9,25.62,46.0,1.65,1.0,1.0,1.0,4.0
2021-01-05 05:00:00,147.5,380.25,1.65,23.35,13.75,32.5,29.62,1.58,49.02,10.6,31.9,25.83,48.0,1.68,1.0,1.0,1.0,5.0
2021-01-05 06:00:00,222.5,382.5,2.15,32.62,19.1,33.6,37.7,1.65,38.02,10.6,31.9,25.8,49.0,0.97,1.0,1.0,1.0,6.0
2021-01-05 07:00:00,193.5,355.75,3.12,38.88,23.25,32.92,18.15,2.01,45.67,10.6,31.9,25.48,47.0,1.15,1.0,1.0,1.0,7.0
2021-01-05 08:00:00,141.25,345.5,2.1,21.48,13.12,32.73,13.98,2.05,73.55,10.6,31.9,24.78,43.5,1.35,1.0,1.0,1.0,8.0
2021-01-05 09:00:00,131.25,381.5,2.05,28.2,16.65,33.85,36.3,2.28,91.8,10.6,31.9,24.38,43.75,1.38,1.0,1.0,1.0,9.0
