Datetime,PM2.5,PM10,NO2,NH3,SO2,CO,Ozone,Temp,RH,WS,WD
2021-11-06 11:00:00,45.25,247.97583816892327,28.23,16.08,8.55,0.61,72.75,23.88,69.75,1.83,163.81563395985984
2021-11-06 12:00:00,44.25,247.97583816892327,28.05,18.02,10.4,0.58,86.78,24.23,66.25,1.55,163.81563395985984
2021-11-06 13:00:00,48.25,247.97583816892327,29.68,20.98,11.68,0.58,99.8,24.8,63.0,1.3,163.81563395985984
2021-11-06 14:00:00,51.5,247.97583816892327,29.95,23.73,14.15,0.62,118.5,25.52,60.25,1.38,163.81563395985984
2021-11-06 15:00:00,59.0,247.97583816892327,25.18,25.73,17.85,0.46,97.3,26.12,58.0,1.6,163.81563395985984
2021-11-06 16:00:00,58.25,247.97583816892327,22.92,27.12,16.45,0.43,84.2,26.23,58.25,1.5,163.81563395985984
2021-11-06 17:00:00,54.0,247.97583816892327,25.9,26.35,13.27,0.51,83.47,26.02,61.0,1.68,163.81563395985984
2021-11-06 18:00:00,49.0,247.97583816892327,31.72,24.55,12.62,0.68,73.42,25.55,63.75,1.5,163.81563395985984
2021-11-06 19:00:00,50.25,247.97583816892327,32.0,23.8,12.98,0.73,63.98,25.3,69.25,1.62,163.81563395985984
2021-11-06 20:00:00,45.75,247.97583816892327,31.88,22.4,13.15,0.78,47.7,25.15,73.25,1.57,163.81563395985984
2021-11-06 21:00:00,45.5,247.97583816892327,27.43,23.5,12.07,0.68,52.42,25.23,74.5,1.98,163.81563395985984
2021-11-06 22:00:00,38.75,247.97583816892327,21.35,25.25,10.7,0.58,57.17,25.42,74.5,2.17,163.81563395985984
2021-11-06 23:00:00,41.75,247.97583816892327,20.25,26.23,9.7,0.55,55.7,25.08,74.5,2.0,163.81563395985984
2021-11-07 00:00:00,26.5,82.75,14.25,30.65,10.0,0.69,31.3,26.67,77.5,2.42,1.0
2021-11-07 01:00:00,23.75,71.75,10.62,25.57,6.3,0.54,31.4,24.55,80.75,2.25,1.0
2021-11-07 02:00:00,30.75,70.25,7.83,24.52,2.02,0.43,34.1,24.08,81.0,2.27,1.0
2021-11-07 03:00:00,36.75,77.25,10.62,23.85,4.03,0.4,37.3,23.57,81.25,2.2,1.0
2021-11-07 04:00:00,39.0,78.0,9.82,21.9,3.55,0.36,35.7,23.23,83.25,1.9,1.0
2021-11-07 05:00:00,47.75,82.5,10.2,19.43,2.78,0.38,21.45,22.8,85.5,1.7,1.0
2021-11-07 06:00:00,47.0,80.75,10.95,18.2,2.4,0.46,14.62,22.45,86.0,1.58,1.0
2021-11-07 07:00:00,49.5,92.0,13.07,17.55,2.62,0.59,6.95,22.35,84.75,2.2,1.0
2021-11-07 08:00:00,55.75,104.0,12.65,23.85,2.33,0.84,9.7,25.5,81.5,2.0,1.0
2021-11-07 09:00:00,52.75,115.75,13.55,34.95,4.75,1.07,43.7,27.65,76.75,2.2,1.0
2021-11-07 10:00:00,54.25,123.25,13.0,27.3,2.4,0.61,54.2,24.62,72.75,2.08,1.0
2021-11-07 11:00:00,51.0,121.0,13.32,26.0,1.9,0.55,62.02,24.5,70.0,2.5,1.0
2021-11-07 12:00:00,49.25,122.0,15.92,39.2,5.53,0.66,32.8,28.55,70.75,2.15,1.0
2021-11-07 13:00:00,51.75,120.0,23.18,30.05,20.07,0.24,51.1,26.0,66.75,2.33,1.0
2021-11-07 14:00:00,47.0,108.0,16.8,28.25,14.1,0.29,67.62,25.33,67.25,2.25,1.0
2021-11-07 15:00:00,43.5,115.25,12.1,27.17,10.15,0.43,69.47,25.25,67.25,2.4,1.0
2021-11-07 16:00:00,40.5,113.75,11.1,26.6,7.88,0.4,65.65,25.2,69.5,2.8,1.0
2021-11-07 17:00:00,36.0,125.0,17.68,25.75,11.77,0.37,55.8,24.77,71.0,3.08,1.0
2021-11-07 18:00:00,30.5,135.5,13.57,26.85,8.98,0.41,52.92,24.3,76.0,3.15,1.0
2021-11-07 19:00:00,31.25,127.25,12.9,27.28,5.95,0.52,46.65,24.1,79.75,3.17,1.0
2021-11-07 20:00:00,29.0,134.0,12.95,25.93,3.95,0.49,43.78,23.57,81.5,3.15,1.0
2021-11-07 21:00:00,32.25,90.0,11.77,25.3,4.9,0.46,40.65,23.15,84.25,2.95,1.0
2021-11-07 22:00:00,44.75,94.0,11.97,24.18,4.25,0.44,30.02,22.73,85.25,2.12,1.0
2021-11-07 23:00:00,39.5,82.0,12.12,22.68,3.65,0.4,16.3,22.35,87.0,2.65,163.81563395985984
2021-11-08 00:00:00,41.25,188.5,27.0,23.95,1.67,0.49,7.97,24.2,79.5,1.6,4.0
2021-11-08 01:00:00,35.75,126.25,20.92,25.1,0.95,0.4,5.5,23.77,79.25,1.53,3.5
2021-11-08 02:00:00,26.75,98.5,21.33,23.8,1.85,0.55,11.18,23.35,80.25,1.5,3.25
2021-11-08 03:00:00,26.25,97.5,17.88,22.92,1.52,0.43,12.75,23.0,81.25,1.23,3.75
2021-11-08 04:00:00,18.25,83.75,17.05,23.73,1.43,0.52,9.85,23.43,83.0,1.55,3.5
2021-11-08 05:00:00,20.0,94.5,20.95,24.9,1.75,0.6,8.35,23.77,83.0,1.47,3.5
2021-11-08 06:00:00,22.75,105.5,25.65,24.77,1.85,0.62,7.5,23.62,82.5,1.33,4.75
2021-11-08 07:00:00,23.25,118.75,23.95,21.93,2.9,0.64,9.82,22.9,78.0,2.0,4.0
2021-11-08 08:00:00,24.25,130.25,17.2,20.35,2.17,0.49,15.8,22.77,73.75,2.77,3.0
2021-11-08 09:00:00,18.5,150.75,17.0,20.55,2.42,0.51,25.3,22.73,69.5,2.95,2.25
2021-11-08 10:00:00,26.25,184.5,16.1,25.6,2.5,0.48,28.2,23.2,67.75,3.03,2.0
2021-11-08 11:00:00,27.25,187.75,19.17,25.58,2.88,0.51,36.97,24.1,66.5,2.88,2.0
2021-11-08 12:00:00,28.0,184.0,27.02,40.75,5.38,0.9,32.85,29.2,64.25,3.12,1.25
2021-11-08 13:00:00,31.0,197.0,21.25,49.23,7.33,0.22,38.75,30.5,63.0,2.62,1.0
2021-11-08 14:00:00,27.5,199.5,19.95,30.7,7.0,0.34,49.15,27.47,63.5,2.5,1.5
2021-11-08 15:00:00,32.25,208.75,17.95,28.58,5.55,0.26,55.18,26.8,64.0,2.8,1.25
2021-11-08 16:00:00,31.75,199.75,16.95,26.68,5.23,0.21,47.72,26.3,65.0,2.5,1.0
2021-11-08 17:00:00,27.5,185.0,21.75,24.95,4.7,0.36,41.78,26.2,66.5,2.5,1.5
2021-11-08 18:00:00,27.0,181.75,23.95,41.72,6.33,0.84,32.42,29.77,68.0,1.88,2.0
2021-11-08 19:00:00,27.5,174.0,35.2,27.9,5.78,0.85,21.25,26.35,69.25,1.27,2.0
2021-11-08 20:00:00,33.0,193.75,56.6,21.73,5.55,1.03,11.43,24.95,71.5,1.1,2.25
2021-11-08 21:00:00,45.0,208.0,57.75,19.35,3.75,0.96,10.75,24.35,73.0,1.25,2.0
2021-11-08 22:00:00,42.0,179.0,49.45,18.98,1.85,0.94,11.07,24.12,75.5,1.23,2.25
2021-11-08 23:00:00,39.75,156.0,39.97,18.52,1.88,0.67,13.68,23.77,76.0,1.27,3.0
2021-11-09 00:00:00,33.75,60.25,15.77,13.43,5.12,0.41,11.95,23.58,94.25,2.0,1.0
2021-11-09 01:00:00,33.75,58.0,8.5,12.65,4.03,0.3,19.2,23.55,91.0,3.25,1.0
2021-11-09 02:00:00,15.0,25.5,5.85,13.9,3.83,0.28,23.55,23.93,89.75,2.3,1.0
2021-11-09 03:00:00,6.0,9.0,7.12,15.07,4.3,0.28,23.48,24.02,92.5,1.43,1.0
2021-11-09 04:00:00,13.0,23.75,13.95,16.17,4.12,0.36,16.38,23.95,94.75,0.8,1.0
2021-11-09 05:00:00,22.75,43.25,10.5,16.38,4.22,0.37,20.3,24.12,96.75,2.38,1.0
2021-11-09 06:00:00,6.75,12.75,11.05,16.95,4.15,0.36,21.58,24.12,98.0,1.65,1.0
2021-11-09 07:00:00,7.75,10.25,11.07,19.05,3.95,0.56,20.82,25.98,99.0,1.33,1.0
2021-11-09 08:00:00,12.0,14.0,17.35,21.98,4.85,0.67,16.88,25.73,99.75,0.85,1.0
2021-11-09 09:00:00,14.0,19.5,18.25,16.73,5.57,0.73,11.9,24.95,100.0,1.02,1.0
2021-11-09 10:00:00,32.25,40.75,27.6,24.1,7.2,1.13,11.27,27.52,100.0,0.8,1.0
2021-11-09 11:00:00,40.75,56.5,27.82,25.35,6.65,1.28,9.68,27.7,100.0,0.45,1.0
2021-11-09 12:00:00,33.25,53.25,25.73,21.35,6.8,0.92,11.68,25.15,99.75,2.15,1.5
2021-11-09 13:00:00,19.75,26.5,15.68,16.32,4.55,0.61,19.77,23.88,100.0,1.45,1.75
2021-11-09 14:00:00,15.0,18.25,17.7,15.12,4.12,0.6,19.23,23.73,99.0,1.75,1.75
2021-11-09 15:00:00,16.75,22.25,15.18,15.93,4.4,0.5,21.23,24.12,99.0,0.75,1.25
2021-11-09 16:00:00,7.5,19.5,33.1,15.95,5.28,0.65,11.03,24.23,99.0,1.18,1.0
2021-11-09 17:00:00,17.0,33.25,26.65,16.2,4.95,0.61,12.75,24.2,99.0,0.57,1.0
2021-11-09 18:00:00,17.5,33.25,37.6,16.2,26.02,0.9,6.92,24.4,99.0,0.53,1.0
2021-11-09 19:00:00,28.0,54.0,44.73,20.77,19.1,1.54,5.4,26.82,98.5,0.62,1.0
2021-11-09 20:00:00,25.75,41.25,41.55,21.2,12.52,1.41,5.95,27.5,97.5,1.52,1.0
2021-11-09 21:00:00,19.0,39.0,33.43,18.38,10.32,0.96,6.83,24.33,97.0,0.88,1.0
2021-11-09 22:00:00,23.0,57.5,24.77,15.88,8.1,0.61,10.57,24.23,96.5,1.4,1.0
2021-11-09 23:00:00,13.0,37.75,13.6,16.05,6.68,0.41,13.68,24.27,97.0,1.9,1.0
2021-11-10 00:00:00,136.0,343.5,44.42,26.57,38.95,2.65,125.78,24.08,78.0,0.3,1.0
2021-11-10 01:00:00,123.25,297.5,40.2,25.43,24.7,2.53,42.45,23.77,79.0,0.4,1.0
2021-11-10 02:00:00,106.25,264.25,42.98,24.25,15.85,2.91,50.7,23.5,77.0,0.3,1.0
2021-11-10 03:00:00,85.0,224.5,49.67,23.25,18.3,2.21,93.65,23.15,79.75,0.3,1.0
2021-11-10 04:00:00,76.75,182.25,44.47,22.45,14.4,2.22,77.9,23.05,81.5,0.3,1.0
2021-11-10 05:00:00,84.5,195.25,37.85,21.7,12.03,2.31,102.82,22.95,83.75,0.3,1.0
2021-11-10 06:00:00,78.0,184.25,39.42,20.25,16.6,2.26,91.12,22.8,84.0,0.3,1.0
2021-11-10 07:00:00,86.75,224.25,53.7,25.48,29.85,1.26,36.85,22.6,70.25,0.35,1.0
2021-11-10 08:00:00,77.25,216.5,74.42,24.75,30.67,1.34,39.25,23.05,62.0,0.4,1.0
2021-11-10 09:00:00,82.5,264.0,83.5,24.8,28.95,1.28,45.5,24.07,57.5,0.65,1.0
2021-11-10 10:00:00,80.25,267.5,56.2,29.6,14.9,1.09,55.38,24.92,53.75,1.33,1.0
2021-11-10 11:00:00,55.0,205.25,21.05,31.32,74.6,1.95,82.78,26.05,52.25,1.95,1.0
2021-11-10 12:00:00,37.75,151.5,18.38,27.15,16.7,0.53,80.35,27.77,50.5,1.85,1.0
2021-11-10 13:00:00,30.25,128.5,20.68,27.85,15.12,0.91,91.62,28.08,48.75,1.42,1.0
2021-11-10 14:00:00,28.0,118.0,18.32,30.25,14.27,0.68,92.08,28.25,48.25,1.05,1.0
2021-11-10 15:00:00,32.25,129.75,17.48,36.2,14.72,0.74,100.67,28.9,49.0,1.48,1.0
2021-11-10 16:00:00,37.75,149.5,18.07,39.58,21.45,0.79,103.18,28.7,51.75,1.25,1.0
2021-11-10 17:00:00,43.75,166.5,31.62,41.88,15.0,0.9,62.3,28.2,57.0,0.97,1.0
2021-11-10 18:00:00,53.0,214.0,59.1,39.9,17.57,1.25,38.88,27.55,62.75,0.68,1.0
2021-11-10 19:00:00,73.75,264.25,67.83,37.95,17.3,1.37,29.25,26.92,67.0,0.68,1.0
2021-11-10 20:00:00,76.5,239.5,58.9,35.58,79.05,1.33,33.12,26.12,69.25,0.35,1.0
2021-11-10 21:00:00,87.25,229.0,56.5,33.8,88.92,1.31,35.4,25.6,72.5,0.3,1.0
2021-11-10 22:00:00,87.25,232.25,61.6,31.75,106.25,1.27,31.75,25.18,73.75,0.3,1.0
2021-11-10 23:00:00,85.0,215.0,62.3,27.95,20.505856596376972,1.54,43.6,24.85,74.5,0.3,1.0
2021-11-11 00:00:00,359.0,594.5,89.53,36.05,10.82,9.39,26.65,26.32,88.0,0.3,1.0
2021-11-11 01:00:00,339.5,527.0,80.7,37.9,9.25,8.68,18.2,26.55,88.5,0.3,1.0
2021-11-11 02:00:00,332.75,495.0,63.7,36.92,8.07,7.91,32.45,26.62,90.0,0.3,1.0
2021-11-11 03:00:00,339.25,486.5,87.47,42.88,14.22,6.95,36.08,26.68,88.75,0.3,1.0
2021-11-11 04:00:00,376.5,549.75,95.8,44.22,12.9,5.62,12.68,26.75,84.75,0.3,1.0
2021-11-11 05:00:00,362.5,515.0,93.53,44.67,9.1,3.98,7.02,26.77,80.0,0.43,1.0
2021-11-11 06:00:00,344.0,498.25,88.8,43.97,5.47,4.92,12.03,26.83,81.75,0.3,1.0
2021-11-11 07:00:00,347.0,484.0,85.38,47.0,5.88,4.84,7.55,26.75,82.5,0.3,1.0
2021-11-11 08:00:00,361.5,526.75,104.62,48.05,13.15,4.86,4.15,26.52,76.0,0.35,1.0
2021-11-11 09:00:00,394.25,589.0,139.77,47.65,20.505856596376972,5.28,42.05341319089048,26.2,69.5,0.3,1.0
2021-11-11 10:00:00,454.0,792.0,5.8,46.3,1.3,1.1,42.05341319089048,25.73,65.75,0.5,1.0
2021-11-11 11:00:00,440.0,756.5,108.68,43.65,30.45,0.9,11.22,27.95,60.0,0.7,1.0
2021-11-11 12:00:00,378.75,639.5,135.65,44.22,34.73,3.39,39.08,26.3,57.75,0.62,1.0
2021-11-11 13:00:00,375.0,608.0,147.02,43.02,28.88,3.52,51.43,25.82,57.5,0.78,1.0
2021-11-11 14:00:00,368.25,641.25,137.25,66.03,25.88,3.42,65.03,35.03,57.0,0.8,1.0
2021-11-11 15:00:00,325.0,598.75,72.83,47.42,19.52,2.2,73.25,34.0,52.25,0.68,1.0
2021-11-11 16:00:00,273.0,486.0,97.62,30.27,18.6,2.4,43.4,30.8,7.0,0.52,1.0
2021-11-11 17:00:00,297.0,537.0,165.25,22.2,14.52,3.13,20.55,27.27,69.5,0.3,1.0
2021-11-11 18:00:00,376.75,689.5,158.6,36.9,15.88,6.65,28.77,28.38,78.5,0.3,139.75
2021-11-11 19:00:00,433.0,784.75,165.82,41.65,21.42,4.56,10.25,28.62,74.5,0.3,151.0
2021-11-11 20:00:00,453.75,753.75,156.93,44.4,20.8,4.88,13.12,25.15,74.5,0.3,151.0
2021-11-11 21:00:00,473.0,736.25,143.88,58.55,22.03,5.18,20.95,25.2,74.75,0.3,151.0
2021-11-11 22:00:00,515.0,762.5,130.92,61.33,17.9,7.17,33.2,25.4,80.25,0.3,151.0
2021-11-11 23:00:00,546.25,817.75,121.42,59.3,16.27,7.11,35.4,25.42,83.0,0.3,151.0
2021-11-13 00:00:00,478.5,662.5,98.75,49.8,16.4,7.75,34.97,27.08,90.25,0.3,151.0
2021-11-13 01:00:00,453.75,603.25,95.03,53.23,15.93,6.56,17.5,26.98,91.0,0.3,151.0
2021-11-13 02:00:00,436.25,580.0,57.27,33.05,11.43,5.46,27.4,20.75,88.5,0.38,151.0
2021-11-13 03:00:00,459.25,598.25,92.92,49.45,14.4,4.04,20.1,29.23,86.5,0.45,151.0
2021-11-13 04:00:00,463.0,599.0,87.1,45.1,11.88,3.51,15.4,29.67,86.0,0.4,151.0
2021-11-13 05:00:00,458.0,565.5,79.28,40.1,12.05,3.4,16.88,29.72,87.5,0.3,151.0
2021-11-13 06:00:00,476.0,573.5,77.72,39.33,13.32,3.65,21.0,29.62,85.25,0.32,151.0
2021-11-13 07:00:00,496.25,610.0,77.38,51.0,15.0,4.26,21.48,30.27,85.75,0.3,151.0
2021-11-13 08:00:00,491.75,662.75,112.15,48.1,22.15,4.2,15.4,27.2,79.75,0.4,151.0
2021-11-13 09:00:00,505.5,713.5,163.95,51.95,27.6,3.9,31.4,24.43,67.75,0.6,151.0
2021-11-13 10:00:00,493.5,704.5,4.9,36.3,0.1,0.16,41.1,20.7,59.25,0.77,151.0
2021-11-13 11:00:00,477.0,676.0,76.7,36.67,3.6,0.09,50.12,29.45,56.25,1.0,151.0
2021-11-13 12:00:00,329.0,521.0,63.38,37.77,73.28,2.24,97.12,29.65,51.0,2.05,151.0
2021-11-13 13:00:00,265.75,448.5,42.92,32.2,73.55,1.64,120.07,29.42,47.5,1.9,151.0
2021-11-13 14:00:00,192.0,346.5,31.97,27.62,34.23,0.94,85.85,29.62,41.25,1.93,151.0
2021-11-13 15:00:00,99.25,226.5,32.77,37.17,41.65,1.02,103.7,32.12,39.25,1.67,151.0
2021-11-13 16:00:00,82.5,232.0,50.6,36.7,44.75,1.29,107.62,26.25,42.5,0.78,151.0
2021-11-13 17:00:00,111.0,316.0,115.88,30.08,30.82,2.33,66.45,23.6,51.5,0.3,151.0
2021-11-13 18:00:00,231.0,632.0,128.45,41.38,26.93,5.9,76.18,29.05,62.75,0.3,151.0
2021-11-13 19:00:00,236.0,634.0,116.82,34.73,25.18,6.27,46.12,31.18,66.25,0.3,151.0
2021-11-13 20:00:00,236.75,633.5,118.68,29.03,21.55,6.12,32.82,31.0,66.75,0.32,151.0
2021-11-13 21:00:00,230.75,616.25,103.2,29.7,21.78,5.5,33.2,30.8,68.0,0.3,151.0
2021-11-13 22:00:00,253.0,575.5,100.65,28.3,22.05,6.84,32.27,30.75,71.0,0.3,151.0
2021-11-13 23:00:00,224.75,418.5,97.95,31.5,25.4,6.82,37.75,28.77,74.5,0.3,151.0
2021-11-14 00:00:00,225.0,366.75,88.1,32.75,20.92,6.72,37.28,26.8,77.0,0.32,151.0
2021-11-14 01:00:00,225.0,339.75,93.73,36.73,25.12,5.33,19.45,26.8,72.5,0.43,151.0
2021-11-14 02:00:00,232.25,329.25,71.02,42.6,18.45,4.52,21.35,26.9,72.25,0.4,151.0
2021-11-14 03:00:00,227.5,313.25,78.03,41.47,18.85,3.54,17.85,30.88,73.5,0.55,151.0
2021-11-14 04:00:00,229.0,299.0,77.8,30.77,19.6,2.71,14.6,30.75,71.5,0.5,151.0
2021-11-14 05:00:00,211.75,310.5,63.5,31.43,16.12,2.78,17.62,30.65,75.75,0.3,151.0
2021-11-14 06:00:00,200.25,300.0,55.33,29.77,12.82,3.38,14.1,30.65,81.25,0.3,151.0
2021-11-14 07:00:00,189.25,298.75,61.77,33.83,13.45,3.13,19.75,29.45,79.5,0.3,151.0
2021-11-14 08:00:00,170.25,292.75,88.5,41.05,15.32,2.66,7.68,26.8,69.0,0.4,151.0
2021-11-14 09:00:00,172.75,296.25,120.75,44.75,29.43,2.52,78.1,26.62,61.5,0.5,151.0
2021-11-14 10:00:00,203.25,341.5,80.2,46.9,54.1,2.2,83.35,26.33,53.75,1.07,151.0
2021-11-14 11:00:00,217.75,371.0,61.55,40.1,66.75,1.96,131.2,29.57,47.75,0.75,151.0
2021-11-14 12:00:00,196.0,329.0,29.1,27.08,34.15,0.77,111.72,30.43,41.5,1.05,151.0
2021-11-14 13:00:00,82.25,140.0,18.05,24.15,20.2,0.6,91.43,30.52,40.0,1.62,151.0
2021-11-14 14:00:00,71.5,135.75,17.95,24.12,32.25,0.89,120.63,30.5,40.0,1.35,151.0
2021-11-14 15:00:00,65.5,135.75,23.2,32.23,37.88,1.15,118.08,28.05,40.5,1.18,151.0
2021-11-14 16:00:00,74.0,167.25,68.38,36.65,22.15,2.32,94.25,25.88,47.75,0.47,151.0
2021-11-14 17:00:00,95.25,261.25,132.0,43.27,22.73,5.25,89.23,26.35,59.25,0.3,151.0
2021-11-14 18:00:00,123.0,361.0,127.97,46.95,23.1,6.51,89.0,26.58,66.0,0.3,151.0
2021-11-14 19:00:00,202.25,483.25,120.58,44.83,21.72,7.48,142.07,30.43,71.0,0.3,151.0
2021-11-14 20:00:00,235.0,541.5,107.0,33.53,20.45,8.17,124.35,30.65,74.5,0.3,151.0
2021-11-14 21:00:00,240.75,521.25,112.03,31.82,19.93,9.25,162.5,30.45,78.5,0.38,151.0
2021-11-14 22:00:00,297.25,573.25,86.65,31.97,30.93,7.09,42.05341319089048,30.35,81.25,0.3,151.0
2021-11-14 23:00:00,303.0,576.0,84.97,36.0,25.4,9.54,42.05341319089048,29.7,83.5,0.32,151.0
2021-11-15 00:00:00,291.0,501.0,89.8,42.83,21.0,9.38,195.3,27.05,84.75,0.3,151.0
2021-11-15 01:00:00,258.5,436.25,88.05,50.17,18.45,8.0,52.15,27.02,81.75,0.3,151.0
2021-11-15 02:00:00,210.25,330.0,69.9,48.02,12.25,6.89,59.78,27.02,82.25,0.3,151.0
2021-11-15 03:00:00,164.5,260.75,71.75,50.15,10.93,5.51,55.25,30.23,85.25,0.3,151.0
2021-11-15 04:00:00,155.5,235.0,59.45,38.1,9.78,5.28,73.15,30.57,86.5,0.3,151.0
2021-11-15 05:00:00,169.0,241.0,55.15,33.58,10.45,5.32,101.57,30.45,87.25,0.3,151.0
2021-11-15 06:00:00,176.0,249.0,74.95,29.88,10.27,4.0,45.77,30.38,84.5,0.38,151.0
2021-11-15 07:00:00,173.5,268.75,75.5,38.55,11.22,3.46,21.52,30.3,79.75,0.32,151.0
2021-11-15 08:00:00,169.25,288.5,102.25,52.4,23.88,2.98,37.25,26.45,68.5,0.78,151.0
2021-11-15 09:00:00,203.75,338.0,81.4,55.15,30.4,1.95,43.0,25.77,57.25,0.75,151.0
2021-11-15 10:00:00,189.5,296.25,53.7,43.4,156.7,1.47,86.03,20.48,52.0,0.82,151.0
2021-11-15 11:00:00,158.0,263.75,46.1,47.88,25.68,1.31,53.0,30.65,48.75,0.78,151.0
2021-11-15 12:00:00,124.25,210.0,9.2,24.73,173.2,2.2,77.22,30.95,47.0,1.3,151.0
2021-11-15 13:00:00,102.75,186.25,29.67,27.62,21.95,1.1,99.1,30.7,47.0,1.48,151.0
2021-11-15 14:00:00,98.25,186.0,33.72,26.68,23.73,1.15,105.38,30.73,47.25,1.4,151.0
2021-11-15 15:00:00,98.0,191.0,38.88,32.45,58.78,1.4,167.0,28.85,49.0,1.17,151.0
2021-11-15 16:00:00,116.5,242.75,79.88,43.8,28.62,2.14,69.55,26.12,54.75,0.52,151.0
2021-11-15 17:00:00,161.5,353.75,149.25,44.47,22.65,3.77,36.12,26.4,63.0,0.3,151.0
2021-11-15 18:00:00,184.0,437.0,163.85,48.9,19.9,5.83,44.72,26.55,68.25,0.3,151.0
2021-11-15 19:00:00,230.5,472.75,148.8,52.23,20.05,5.33,33.43,30.23,68.5,0.3,151.0
2021-11-15 20:00:00,196.25,396.75,156.07,34.85,21.18,6.24,36.95,31.1,73.0,0.3,151.0
2021-11-15 21:00:00,202.5,416.5,149.97,31.65,27.3,5.1,18.45,30.77,71.25,0.45,151.0
2021-11-15 22:00:00,225.5,421.75,121.28,32.12,32.8,3.8,46.67,30.7,68.25,0.75,151.0
2021-11-15 23:00:00,250.5,412.75,116.53,38.75,18.12,2.76,18.43,30.62,69.5,0.5,151.0
2021-11-16 00:00:00,267.75,406.5,104.22,47.35,24.27,2.83,19.08,27.02,71.0,0.53,151.0
2021-11-16 01:00:00,270.0,404.75,102.6,50.55,23.78,2.71,12.6,27.08,71.75,0.4,151.0
2021-11-16 02:00:00,274.75,392.75,83.25,50.73,17.95,2.74,21.88,27.15,74.75,0.3,151.0
2021-11-16 03:00:00,294.75,389.5,89.0,51.85,21.43,2.5,20.17,30.15,75.25,0.48,151.0
2021-11-16 04:00:00,312.5,403.75,81.25,36.62,23.3,2.32,18.77,30.95,75.75,0.35,151.0
2021-11-16 05:00:00,310.5,412.5,78.95,33.17,20.75,2.43,20.85,30.68,78.25,0.3,151.0
2021-11-16 06:00:00,300.0,405.0,78.1,32.1,21.9,2.69,23.2,30.4,79.0,0.3,151.0
2021-11-16 07:00:00,124.35153795400277,247.97583816892327,55.224268439358966,39.99629275950029,20.505856596376972,1.4739177886259758,42.05341319089048,29.118808719109484,66.4439665860765,1.7027756523902835,163.81563395985984
2021-11-16 08:00:00,124.35153795400277,247.97583816892327,55.224268439358966,39.99629275950029,20.505856596376972,1.4739177886259758,42.05341319089048,29.118808719109484,66.4439665860765,1.7027756523902835,163.81563395985984
2021-11-16 09:00:00,124.35153795400277,247.97583816892327,55.224268439358966,39.99629275950029,20.505856596376972,1.4739177886259758,42.05341319089048,29.118808719109484,66.4439665860765,1.7027756523902835,163.81563395985984
2021-11-16 10:00:00,207.0,351.0,69.3,51.1,70.1,1.65,198.7,26.5,55.5,1.15,151.0
2021-11-16 11:00:00,162.0,295.0,23.35,33.92,20.75,0.64,76.1,28.48,52.25,1.57,151.0
2021-11-16 12:00:00,145.25,270.5,37.4,31.07,62.9,0.97,166.65,29.55,49.5,1.85,151.0
2021-11-16 13:00:00,112.75,220.75,31.05,31.98,30.93,0.79,100.4,29.62,47.75,1.92,151.0
2021-11-16 14:00:00,102.5,199.0,32.67,32.62,22.08,0.83,75.08,30.1,47.0,1.7,151.0
2021-11-16 15:00:00,101.0,190.0,38.75,37.92,21.98,0.97,74.9,30.02,50.25,1.5,151.0
2021-11-16 16:00:00,111.0,214.0,76.6,45.92,12.45,1.42,46.1,28.0,52.75,0.75,151.0
2021-11-16 17:00:00,112.0,239.25,121.6,41.85,57.65,2.21,93.03,26.07,55.5,0.38,151.0
2021-11-16 18:00:00,137.0,336.25,131.78,43.38,112.67,3.79,42.05341319089048,26.3,61.0,0.35,151.0
2021-11-16 19:00:00,182.5,426.75,139.07,37.75,56.62,4.24,128.02,29.12,66.5,0.3,151.0
2021-11-16 20:00:00,205.0,430.75,130.75,35.62,51.88,5.16,121.85,30.22,70.5,0.3,151.0
2021-11-16 21:00:00,217.0,446.0,119.42,35.7,54.95,5.16,194.6,30.02,72.25,0.3,151.0
2021-11-16 22:00:00,223.5,444.5,114.17,34.98,31.12,5.91,154.03,30.02,75.75,0.3,151.0
2021-11-16 23:00:00,219.5,429.25,100.65,40.0,19.23,7.1,130.45,30.75,81.5,0.3,151.0
2021-11-17 00:00:00,234.0,430.25,99.67,45.1,17.93,6.45,85.0,27.25,80.0,0.38,151.0
2021-11-17 01:00:00,245.0,441.25,98.12,45.75,17.15,5.59,27.3,26.88,78.25,0.3,151.0
2021-11-17 02:00:00,245.75,411.25,96.5,46.38,11.2,5.02,51.25,26.95,79.75,0.3,151.0
2021-11-17 03:00:00,258.5,387.0,85.67,48.38,6.93,4.16,68.97,29.43,81.75,0.3,151.0
2021-11-17 04:00:00,263.0,384.0,87.17,39.58,7.22,3.12,35.17,30.38,78.25,0.3,151.0
2021-11-17 05:00:00,263.0,393.0,80.0,38.6,5.5,2.81,46.17,30.12,79.0,0.32,151.0
2021-11-17 06:00:00,289.0,499.0,72.85,38.5,6.97,3.23,86.62,30.12,83.5,0.3,151.0
2021-11-17 07:00:00,298.5,505.0,87.05,44.05,14.28,3.93,160.85,30.65,83.5,0.3,151.0
2021-11-17 08:00:00,330.0,547.0,145.88,50.08,46.67,4.98,180.3,28.1,76.25,0.35,151.0
2021-11-17 09:00:00,401.75,702.75,131.75,52.67,90.9,3.0,42.05341319089048,26.7,63.25,0.8,151.0
